Area_lag0	Circularity_lag0	ClassN2_lag0	Correlation_lag0	Energy_lag0	EqDiameter_lag0	Grey1.0_lag0	Grey2.0_lag0	Grey2.1_lag0	Growth1.0_lag0	Growth2.0_lag0	Growth2.1_lag0	Homogeneity_lag0	MeanGreyValue_lag0	Perimeter_lag0	Solidity_lag0	Area_lag+1	Circularity_lag+1	ClassN2_lag+1	Correlation_lag+1	Energy_lag+1	EqDiameter_lag+1	Grey1.0_lag+1	Grey2.0_lag+1	Grey2.1_lag+1	Growth1.0_lag+1	Growth2.0_lag+1	Growth2.1_lag+1	Homogeneity_lag+1	MeanGreyValue_lag+1	Perimeter_lag+1	Solidity_lag+1	Area_lag+2	Circularity_lag+2	ClassN2_lag+2	Correlation_lag+2	Energy_lag+2	EqDiameter_lag+2	Grey1.0_lag+2	Grey2.0_lag+2	Grey2.1_lag+2	Growth1.0_lag+2	Growth2.0_lag+2	Growth2.1_lag+2	Homogeneity_lag+2	MeanGreyValue_lag+2	Perimeter_lag+2	Solidity_lag+2
15734.1618	0.448010016	NA	0.90784213	0.927009536	141.5392419388	NA	NA	NA	NA	NA	NA	0.97112644	272.2946838	664.328487722	0.79575383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28471.3404	0.60535325	0	0.906517369	0.873120116	190.3965243658	NA	372.6147998	NA	NA	12737.1786	NA	0.956341274	644.9094836	768.78420087	0.882701812
12142.033	0.425729118	NA	0.902012231	0.942517099	124.337108561	NA	NA	NA	NA	NA	NA	0.976273149	321.9004026	598.665125014	0.756121774	13794.6248	0.651526638	NA	0.890270779	0.936878612	132.528720668	558.4539619	NA	NA	1652.5918	NA	NA	0.976783915	880.3543645	515.814789004	0.905160391	14033.7458	0.710620938	1	0.866000604	0.93612709	133.6724358894	NA	853.7919864	295.3380245	NA	1891.7128	239.120999999999	0.976370545	1175.692389	498.16445332	0.925043783
12343.9574	0.727544632	NA	0.920814236	0.943630042	125.3667208484	NA	NA	NA	NA	NA	NA	0.976853409	321.6455961	461.745125014	0.925866879	14852.071	0.743969779	NA	0.87796054	0.93251233	137.5145232986	403.2028415	NA	NA	2508.1136	NA	NA	0.969132777	724.8484376	500.86512534	0.924578234	17997.8406	0.467142246	1	0.888587272	0.917582826	151.3788703054	NA	582.8175907	179.6147492	NA	5653.8832	3145.7696	0.966981515	904.4631868	695.809830784	0.789878731
9331.0328	0.865419315	NA	0.919133889	0.956956482	108.998348412	NA	NA	NA	NA	NA	NA	0.98153193	236.3418776	368.09210125	0.972314507	11042.0764	0.657553935	NA	0.87021326	0.949043263	118.571532545	713.5230981	NA	NA	1711.0436	NA	NA	0.980269774	949.8649757	459.372100598	0.905446623	12498.0576	0.692494424	1	0.858789528	0.942462572	126.1468238524	NA	926.6130244	213.0899263	NA	3167.0248	1455.9812	0.975514616	1162.954902	476.231428252	0.914819137
12359.8988	0.650562717	NA	0.925991263	0.943147165	125.447646143	NA	NA	NA	NA	NA	NA	0.979690537	265.1038286	488.616135	0.892213272	18678.007	0.8184731	NA	0.945670223	0.916442431	154.2127657788	76.1362377	NA	NA	6318.1082	NA	NA	0.976056115	341.2400663	535.510503782	0.963805868	24788.877	0.85237606	0	0.925370885	0.889874177	177.6574751126	NA	202.8934191	126.7571814	NA	12428.9782	6110.87	0.958905374	467.9972477	604.52983111	0.976145637
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19735.4532	0.856585253	NA	0.928139734	0.911775877	158.518009864	NA	NA	NA	NA	NA	NA	0.966039258	375.6585511	538.075462328	0.974547363	27477.6598	0.853611218	0	0.91586467	0.878260639	187.0444948592	NA	NA	165.6926097	NA	NA	7742.2066	0.949065699	541.3511608	636.011174498	0.973089951
11435.2976	0.855213275	NA	0.923067539	0.947840115	120.6642992272	NA	NA	NA	NA	NA	NA	0.980429798	337.2630354	409.912772618	0.971557562	13289.8138	0.759504709	NA	0.831628911	0.939285427	130.0811918534	683.4622626	NA	NA	1854.5162	NA	NA	0.981061002	1020.725298	468.920419244	0.937055077	16759.7252	0.644165397	1	0.881113247	0.923923766	146.0792417862	NA	432.5861624	-250.8761002	NA	5324.4276	3469.9114	0.976238186	769.8491978	571.79411731	0.898831576
12955.0444	0.732935859	NA	0.924784833	0.940750605	128.4323745466	NA	NA	NA	NA	NA	NA	0.977551713	361.7041883	471.29344529	0.923484848	18672.6932	0.766856265	NA	0.916670012	0.915939701	154.190827837	33.4340332	NA	NA	5717.6488	NA	NA	0.964936157	395.1382215	553.160840444	0.950757576	24629.463	0.639269058	0	0.901081113	0.889593509	177.0853078508	NA	231.0862921	197.6522589	NA	11674.4186	5956.7698	0.957303802	592.7904804	695.809832414	0.888952819
13534.2486	0.422549647	NA	0.909588463	0.936696713	131.2720096738	NA	NA	NA	NA	NA	NA	0.972824284	258.9740239	634.429158438	0.769951632	13348.2656	0.731285245	NA	0.872208663	0.938985273	130.3669421982	494.1916265	NA	NA	-185.983	NA	NA	0.974270951	753.1656504	478.932099946	0.935916542	15718.2204	0.576580474	1	0.861215034	0.927941024	141.467522004	NA	759.3080341	265.1164076	NA	2183.9718	2369.9548	0.97016869	1018.282058	585.297479366	0.878526879
10420.3618	0.686372159	NA	0.915100139	0.951834654	115.185141041	NA	NA	NA	NA	NA	NA	0.980299392	256.3412974	436.783779018	0.904937702	12551.1956	0.544764234	NA	0.868303224	0.941837672	126.41470868	731.1938541	NA	NA	2130.8338	NA	NA	0.978515456	987.5351515	538.075462654	0.842969308	13539.5624	0.536711526	1	0.876556228	0.9374192	131.2977770724	NA	753.5493926	22.3555385	NA	3119.2006	988.3668	0.977161475	1009.89069	563.036805064	0.846511628
15000.8574	0.817534539	NA	0.930201895	0.932119876	138.2016094072	NA	NA	NA	NA	NA	NA	0.978661405	296.1865001	480.18646938	0.957923312	23162.8542	0.836437776	NA	0.943107852	0.896876067	171.7319479138	-90.8214224	NA	NA	8161.9968	NA	NA	0.962534976	205.3650777	589.907814724	0.968236339	36075.3882	0.862343583	0	0.952661587	0.84215222	214.3189465364	NA	38.7923211	129.6137435	NA	21074.5308	12912.534	0.95452583	334.9788212	725.053862904	0.976132279
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17849.0542	0.71236491	NA	0.925556608	0.919255186	150.7518545216	NA	NA	NA	NA	NA	NA	0.967690468	348.5999258	561.127142704	0.930470914	24098.083	0.84996696	0	0.930873492	0.893036537	175.1645861038	NA	NA	24.6552837	NA	NA	6249.0288	0.961097844	373.2552095	596.891174824	0.975478598
13709.604	0.82039555	NA	0.931416358	0.937684067	132.1196804158	NA	NA	NA	NA	NA	NA	0.978509581	331.2956396	458.253445616	0.961610138	21999.132	0.862331776	NA	0.926182199	0.902029648	167.3623757482	30.7593336	NA	NA	8289.528	NA	NA	0.963003621	362.0549732	566.20084077	0.977567887	32063.4692	0.833006435	0	0.934280886	0.858772767	202.0506790992	NA	88.6129727	57.8536391	NA	18353.8652	10064.3372	0.951822882	419.9086123	695.482183832	0.966058277
10542.5792	0.63708345	NA	0.907424047	0.951175757	115.8586584754	NA	NA	NA	NA	NA	NA	0.981665393	347.8417135	456.016132066	0.876325088	12641.5302	0.59890087	NA	0.873574988	0.941771397	126.8688147484	648.4125051	NA	NA	2098.951	NA	NA	0.977492483	996.2542186	515.023781626	0.866351056	12413.0368	0.641555429	1	0.880630433	0.94295453	125.7170208232	NA	647.3127356	-1.09976949999998	NA	1870.4576	-228.493399999999	0.979599389	995.1544491	493.090756232	0.913570591
12572.4508	0.845889533	NA	0.929177129	0.942786891	126.5217038034	NA	NA	NA	NA	NA	NA	0.977697834	206.7884049	432.173445616	0.961397806	19188.1318	0.741247078	NA	0.920628451	0.913860117	156.3044727328	285.4800806	NA	NA	6615.681	NA	NA	0.967176467	492.2684855	570.347814072	0.936948625	23625.1548	0.736834234	0	0.899907497	0.894492178	173.4372547614	NA	512.7496945	227.2696139	NA	11052.704	4437.023	0.960897467	719.5380994	634.756805716	0.925093633
11998.5604	0.46479871	NA	0.914868465	0.943998864	123.6003300116	NA	NA	NA	NA	NA	NA	0.977439619	298.3711528	569.556806368	0.79844413	13316.3828	0.690076911	NA	0.880615994	0.939072573	130.2111560892	737.3372692	NA	NA	1317.8224	NA	NA	0.977756771	1035.708422	492.435460698	0.920646583	14666.088	0.637655456	1	0.884650119	0.932900765	136.6508075538	NA	647.4698807	-89.8673884999999	NA	2667.5276	1349.7052	0.974277187	945.8410335	537.612100598	0.895813048
13289.8138	0.658591786	NA	0.929540486	0.938905977	130.0811918534	NA	NA	NA	NA	NA	NA	0.97785755	234.0099093	503.565798012	0.909454545	14023.1182	0.670164383	NA	0.876433658	0.935940963	133.6218119688	515.3695151	NA	NA	733.304399999999	NA	NA	0.972333658	749.3794244	512.786470358	0.903148528	13741.4868	0.694907548	1	0.870408937	0.93723787	132.2732187548	NA	719.1426682	203.7731531	NA	451.672999999999	-281.6314	0.977684301	953.1525775	498.492099946	0.917672108
12227.0538	0.501550309	NA	0.90621337	0.942845876	124.771665094	NA	NA	NA	NA	NA	NA	0.977732305	329.9763025	553.488488048	0.8125	16042.3622	0.656497769	NA	0.895631421	0.926923618	142.9187529602	667.5671565	NA	NA	3815.3084	NA	NA	0.977371766	997.543459	554.143780648	0.893195266	15851.0654	0.48726778	1	0.877521721	0.926923308	142.064081629	NA	630.8722547	-36.6949018	NA	3624.0116	-191.2968	0.974852459	960.8485572	639.367142052	0.792718576
21010.7652	0.451746749	NA	0.92669768	0.904425636	163.5595827816	NA	NA	NA	NA	NA	NA	0.964093322	273.5630698	764.501512464	0.813915191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40799.3564	0.878721619	0	0.941608184	0.821756584	227.9196217114	NA	89.6525499	NA	NA	19788.5912	NA	0.938153564	363.2156197	763.846217582	0.983854434
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22774.9468	0.827780737	NA	0.927184794	0.89838644	170.287882405	NA	NA	NA	NA	NA	NA	0.959345247	539.3112112	587.998150082	0.966839612	27812.4292	0.786295711	0	0.917049444	0.876718863	188.1804578006	NA	NA	132.8502786	NA	NA	5037.4824	0.954950968	672.1614898	666.701511812	0.952675646
17046.6704	0.669297994	NA	0.933166601	0.922887753	147.3244543692	NA	NA	NA	NA	NA	NA	0.974044734	278.240217	565.737480996	0.913960114	22057.5838	0.552366444	NA	0.866019501	0.900464994	167.5845695568	845.713952	NA	NA	5010.9134	NA	NA	0.971397008	1123.954169	708.386469054	0.873343152	22610.219	0.685828161	1	0.877580207	0.899091256	169.6709313496	NA	842.268345	-3.44560700000011	NA	5563.5486	552.635200000001	0.974099421	1120.508562	643.649830784	0.936399648
21361.476	0.389939616	NA	0.925673098	0.901950394	164.9189982176	NA	NA	NA	NA	NA	NA	0.964490504	331.2516237	829.701511486	0.779674166	23311.6406	0.792754486	NA	0.889145221	0.896248981	172.2826243754	644.5811762	NA	NA	1950.1646	NA	NA	0.968101198	975.8327999	607.885798338	0.953281182	27036.6144	0.634244754	1	0.88790201	0.879758419	185.5372916916	NA	649.7329751	5.1517988999999	NA	5675.1384	3724.9738	0.96371669	980.9845988	731.90151116	0.871083719
18316.6686	0.770668967	NA	0.927317142	0.917534084	152.7138067926	NA	NA	NA	NA	NA	NA	0.970278051	337.7383606	546.505126318	0.9313699	24581.6388	0.659833067	NA	0.892034648	0.89025225	176.9132968196	719.6838374	NA	NA	6264.9702	NA	NA	0.967363744	1057.422198	684.21613337	0.911347518	24953.6048	0.685027621	1	0.877781303	0.88897976	178.2467851496	NA	899.8464194	180.162582	NA	6636.9362	371.966	0.96838007	1237.58478	676.577477736	0.925502562
15346.2544	0.558656792	NA	0.941343801	0.929981316	139.783611221	NA	NA	NA	NA	NA	NA	0.972300207	238.947791	587.534789004	0.894117647	20027.7122	0.861653376	NA	0.941324737	0.910479713	159.687429566	142.0554964	NA	NA	4681.4578	NA	NA	0.970669438	381.0032874	540.448487722	0.974405377	30533.0948	0.770177646	0	0.938285533	0.865013192	197.1698347114	NA	57.2995275	-84.7559689	NA	15186.8404	10505.3826	0.947975811	296.2473185	705.821511486	0.943978972
11419.3562	0.819950514	NA	0.924060557	0.947683172	120.5801637454	NA	NA	NA	NA	NA	NA	0.979189735	248.4605381	418.342435956	0.962382445	19145.6214	0.783491706	NA	0.931561755	0.914032603	156.1312341486	127.3894125	NA	NA	7726.2652	NA	NA	0.966088169	375.8499506	554.143780974	0.948907032	26654.0208	0.837191414	0	0.934334509	0.881943576	184.2198504834	NA	200.6909235	73.301511	NA	15234.6646	7508.3994	0.961373398	449.1514616	632.519494774	0.97246995
9182.2464	0.699691904	NA	0.915874269	0.957388081	108.125849021	NA	NA	NA	NA	NA	NA	0.983000744	354.7318095	406.093444638	0.900938478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11095.2144	0.660718296	1	0.87517564	0.948730739	118.8564921768	NA	571.4420456	NA	NA	1912.968	NA	0.980258232	926.1738551	459.372099946	0.900776531
12423.6644	0.778162097	NA	0.92593512	0.943276856	125.7708265364	NA	NA	NA	NA	NA	NA	0.978660487	353.5121173	447.914117636	0.937074148	16589.6836	0.869212686	NA	0.932545543	0.925448793	145.3363037602	-20.7986999	NA	NA	4166.0192	NA	NA	0.97159753	332.7134174	489.734788678	0.978070175	22626.1604	0.577719873	0	0.90771308	0.898120616	169.7307342892	NA	207.0859577	227.8846576	NA	10202.496	6036.4768	0.962574226	560.598075	701.538822102	0.879207103
10712.6208	0.752526583	NA	0.922064167	0.950691885	116.7892650518	NA	NA	NA	NA	NA	NA	0.980628204	233.2087471	422.95277164	0.929032258	13741.4868	0.658735953	NA	0.884649402	0.937227272	132.2732187548	705.9575186	NA	NA	3028.866	NA	NA	0.976838077	939.1662657	511.995461024	0.910242872	12641.5302	0.714205304	1	0.871801448	0.94207377	126.8688147484	NA	808.3365719	102.3790533	NA	1928.9094	-1099.9566	0.978669027	1041.545319	471.621091916	0.9028463
14283.4944	0.556398839	NA	0.927113138	0.934193084	134.8566272382	NA	NA	NA	NA	NA	NA	0.973677366	161.0544672	567.974789004	0.86016	16674.7044	0.566442688	NA	0.856953427	0.923377105	145.7082462882	689.3811006	NA	NA	2391.21	NA	NA	0.972856203	850.4355678	608.213444964	0.866611433	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10526.6378	0.635206994	NA	0.89101872	0.951230752	115.7710305882	NA	NA	NA	NA	NA	NA	0.982073104	877.6768901	456.343780974	0.901273885	10845.4658	0.778743132	1	0.873873536	0.950080782	117.5111736654	NA	NA	80.93453	NA	NA	318.828000000001	0.981639318	958.6114201	418.342436934	0.938390805
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28646.6958	0.796140258	NA	0.935647881	0.868918903	190.981951808	NA	NA	NA	NA	NA	NA	0.954365457	446.6531769	672.430505738	0.956359766	41750.5266	0.833427516	0	0.93161253	0.817352537	230.5611013898	NA	NA	-20.7844779	NA	NA	13103.8308	0.934196144	425.868699	793.417898284	0.974451197
18284.7858	0.810794856	NA	0.921406321	0.917895081	152.5808387276	NA	NA	NA	NA	NA	NA	0.967778901	446.8118929	532.34646938	0.9590301	30485.2706	0.688864421	NA	0.930250699	0.864893942	197.01535997	30.8581549	NA	NA	12200.4848	NA	NA	0.951353234	477.6700478	745.732519516	0.93375651	41872.744	0.865789337	0	0.948561751	0.817673833	230.8983185608	NA	-89.3868504	-120.2450053	NA	23587.9582	11387.4734	0.94556808	357.4250425	779.58688895	0.983401972
14953.0332	0.694655797	NA	0.934708811	0.931973963	137.981133423	NA	NA	NA	NA	NA	NA	0.975967035	186.8923714	520.09747904	0.91126943	22573.0224	0.853376015	NA	0.93938849	0.899505116	169.531309103	163.1816117	NA	NA	7619.9892	NA	NA	0.965328623	350.0739831	576.54017038	0.974759064	31776.524	0.867080236	0	0.932114287	0.859942862	201.1445424414	NA	265.2697039	102.0880922	NA	16823.4908	9203.5016	0.947961483	452.1620753	678.622855852	0.97792314
21350.8484	0.606492794	NA	0.937692558	0.903756504	164.8779685096	NA	NA	NA	NA	NA	NA	0.971000054	281.9199815	665.119495752	0.882495058	21308.338	0.678441943	NA	0.844070884	0.904305292	164.7137473788	820.8893305	NA	NA	-42.5103999999992	NA	NA	0.970864458	1102.809312	628.236805064	0.910742675	26345.8204	0.662454834	1	0.869147832	0.882988571	183.1516867726	NA	782.2586795	-38.6306510000002	NA	4994.972	5037.4824	0.967371719	1064.178661	706.940167772	0.919851577
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22615.5328	0.861657627	NA	0.923689271	0.899487479	169.69086801	NA	NA	NA	NA	NA	NA	0.967186537	424.7214957	574.302855526	0.975252062	28710.4614	0.740424071	0	0.897452723	0.872519899	191.1943900992	NA	NA	372.4277566	NA	NA	6094.9286	0.952709844	797.1492523	698.047142378	0.942109852
22796.202	0.260027007	NA	0.929439224	0.893858694	170.3673262578	NA	NA	NA	NA	NA	NA	0.960032923	172.1312072	1049.607563904	0.693837943	22870.5952	0.750038218	NA	0.870263822	0.898037426	170.6450884616	838.3112618	NA	NA	74.3932000000023	NA	NA	0.974846229	1010.442469	619.016134348	0.945934066	23890.8448	0.482267417	1	0.868253789	0.8919542	174.4097713762	NA	1046.9536438	208.642382	NA	1094.6428	1020.2496	0.968900824	1219.084851	788.999494774	0.841159963
15930.7724	0.816577587	NA	0.933598402	0.927941046	142.4208179848	NA	NA	NA	NA	NA	NA	0.973562646	233.4738572	495.13613337	0.95691031	27041.9282	0.661100585	NA	0.941432458	0.879799033	185.5555236328	152.702042	NA	NA	11111.1558	NA	NA	0.962764152	386.1758992	716.9518488	0.926451848	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16897.884	0.701975339	NA	0.931424042	0.923459988	146.6801081646	NA	NA	NA	NA	NA	NA	0.969426242	284.2748611	549.996804738	0.918278949	26409.586	0.831235259	NA	0.941320821	0.882794578	183.3731966658	20.73123	NA	NA	9511.702	NA	NA	0.958793066	305.0060911	631.864200544	0.967679128	37350.7002	0.851647971	0	0.939558647	0.83634745	218.074272925	NA	164.0298141	143.2985841	NA	20452.8162	10941.1142	0.945529291	448.3046752	742.37655457	0.975843399
18085.1487472753	0.6601394895	NA	0.9182859945	0.948903128	151.745598166005	NA	NA	NA	NA	NA	NA	0.9815927625	228.34745521	898.85655294	0.9023370975	21334.907	0.689368661	NA	0.877214979	0.904388276	164.8164047462	768.30990489	NA	NA	3249.75825272473	NA	NA	0.971579218	996.6573601	623.626470358	0.921717172	21074.5308	0.665265691	1	0.853117234	0.905476647	163.8075883574	NA	959.62718079	191.3172759	NA	2989.38205272472	-260.376200000002	0.970513943	1187.974636	630.937478714	0.908382959
17078.5532	0.817227534	NA	0.932466406	0.923116351	147.4621622786	NA	NA	NA	NA	NA	NA	0.971335543	356.8933613	512.458823406	0.968947844	26760.2968	0.819403388	NA	0.938138023	0.881380489	184.5867495632	-22.6028955	NA	NA	9681.7436	NA	NA	0.955883304	334.2904658	640.621510508	0.961435662	40023.5416	0.870697833	0	0.933214544	0.824864499	225.7422332858	NA	102.0334396	124.6363351	NA	22944.9884	13263.2448	0.935069377	458.9268009	760.026890254	0.981240229
18412.317	0.431543192	NA	0.911115604	0.915303889	153.112018205	NA	NA	NA	NA	NA	NA	0.964029529	316.9931793	732.229158112	0.838983051	27653.0152	0.836731747	NA	0.939339933	0.877629208	187.64038074	53.7634278	NA	NA	9240.6982	NA	NA	0.958326368	370.7566071	644.44083914	0.971802054	42882.366	0.754254629	0	0.93957259	0.812626959	233.665410701	NA	33.0340169	-20.7294109	NA	24470.049	15229.3508	0.943291652	350.0271962	845.250252962	0.949076796
25469.0434	0.465287952	NA	0.928840476	0.884433146	180.0782974856	NA	NA	NA	NA	NA	NA	0.952721302	244.4337572	829.373863882	0.819596443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16068.9312	0.805978862	NA	0.932584493	0.927354379	143.037053405	NA	NA	NA	NA	NA	NA	0.975280482	295.8455195	500.537478714	0.959695335	24666.6596	0.627816694	NA	0.8834947	0.889664709	177.2189787718	870.2681985	NA	NA	8597.7284	NA	NA	0.963981341	1166.113718	702.657477736	0.884190476	25309.6294	0.623438648	1	0.881517083	0.869561474	179.5138463178	NA	463.9255899	-406.3426086	NA	9240.6982	642.969799999999	0.971020102	759.7711094	714.251176454	0.896649096
18832.1072	0.768466392	NA	0.942613828	0.915244083	154.8476141038	NA	NA	NA	NA	NA	NA	0.96984014	120.903627	554.934788678	0.943054816	21568.7142	0.727008965	NA	0.852219499	0.903450338	165.7170475542	995.802372	NA	NA	2736.607	NA	NA	0.967338909	1116.705999	610.586470358	0.938931298	24576.325	0.708889698	1	0.885098402	0.890548614	176.8941741812	NA	1023.752449	27.950077	NA	5744.2178	3007.6108	0.967729338	1144.656076	660.045797686	0.923337992
19602.6082	0.665607033	NA	0.932137086	0.911562301	157.9835938912	NA	NA	NA	NA	NA	NA	0.964534823	276.6386208	608.34915746	0.915839126	29443.7658	0.836039219	NA	0.927223459	0.869951351	193.6206780252	108.9877385	NA	NA	9841.1576	NA	NA	0.953171011	385.6263593	665.255209226	0.973642594	39524.0444	0.878460709	0	0.940080611	0.826848143	224.3291695294	NA	54.3040367	-54.6837018	NA	19921.4362	10080.2786	0.936677413	330.9426575	751.924871912	0.98100765
15771.3584	0.81729779	NA	0.93155843	0.928812212	141.706447241	NA	NA	NA	NA	NA	NA	0.972122096	311.382544	492.435461676	0.959276018	26930.3384	0.869788356	NA	0.93746474	0.88092599	185.1722760116	23.4593203	NA	NA	11158.98	NA	NA	0.957489034	334.8418643	623.762185136	0.979891725	41112.8706	0.786901547	0	0.92907156	0.819937396	228.7936464238	NA	155.1550083	131.695688	NA	25341.5122	14182.5322	0.931357045	466.5375523	810.277226916	0.960282984
18438.886	0.836986777	NA	0.938975185	0.897536677	153.2224488142	NA	NA	NA	NA	NA	NA	0.961138699	206.9398866	526.15411731	0.967112598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39449.6512	0.800877471	0	0.936207219	0.827284969	224.1179509346	NA	249.3333048	NA	NA	21010.7652	NA	0.939067636	456.2731914	786.762184484	0.96628921
17280.4776	0.866747114	NA	0.918413735	0.922258087	148.3313433808	NA	NA	NA	NA	NA	NA	0.967077723	318.5183642	500.53747741	0.972778941	20952.3134	0.736249813	NA	0.84499516	0.906149633	163.3319135096	857.5666778	NA	NA	3671.8358	NA	NA	0.969977478	1176.085042	598.009831436	0.938809524	22105.408	0.780037704	1	0.851599345	0.901453243	167.7661456236	NA	890.2122388	32.645561	NA	4824.9304	1153.0946	0.969985821	1208.730603	596.755461024	0.948905109
18911.8142	0.620867588	NA	0.919647793	0.914378785	155.1749648196	NA	NA	NA	NA	NA	NA	0.964259524	313.7710313	618.688486744	0.861117832	25686.9092	0.880948377	NA	0.936060359	0.886286916	180.8468649796	-56.773327	NA	NA	6775.095	NA	NA	0.959044228	256.9977043	605.320841748	0.983920212	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16924.453	0.746033483	NA	0.930178587	0.923350379	146.7953774288	NA	NA	NA	NA	NA	NA	0.966535259	180.0381444	533.92848707	0.934840035	27211.9698	0.846590492	NA	0.936875593	0.879396508	186.1380026658	195.0348191	NA	NA	10287.5168	NA	NA	0.952390945	375.0729635	635.547813094	0.969152157	40873.7496	0.847564099	0	0.929009174	0.821162553	228.1273204516	NA	256.9642505	61.9294314	NA	23949.2966	13661.7798	0.934251645	437.0023949	778.46823462	0.97725829
16626.8802	0.523551863	NA	0.914861331	0.923623764	145.4991456176	NA	NA	NA	NA	NA	NA	0.966545888	315.335589	631.72848707	0.839549235	21813.149	0.794960537	NA	0.927979187	0.902484491	166.6534245262	70.5415186	NA	NA	5186.2688	NA	NA	0.959127065	385.8771076	587.207142704	0.956876457	32281.335	0.847151491	0	0.941373026	0.857717183	202.735966894	NA	-2.66602700000004	-73.2075456	NA	15654.4548	10468.186	0.945366875	312.669562	691.990505412	0.973245755
13991.2354	0.811159577	NA	0.93130581	0.936591927	133.4698250312	NA	NA	NA	NA	NA	NA	0.975879656	232.8932946	465.56445332	0.959198543	25272.4328	0.134005627	NA	0.940908741	0.876575385	179.3818854624	365.3855956	NA	NA	11281.1974	NA	NA	0.967707156	598.2788902	1539.454789656	0.459605721	19650.4324	0.602569877	1	0.875369436	0.911053965	158.1761916594	NA	890.6223244	525.2367288	NA	5659.197	-5622.0004	0.970343126	1123.515619	640.158150082	0.881525626
15681.0238	0.797611609	NA	0.924566947	0.929152603	141.3000339946	NA	NA	NA	NA	NA	NA	0.971594533	297.6524604	497.045797034	0.958116883	18539.8482	0.747109134	NA	0.879187931	0.916482684	153.6413612266	583.2582022	NA	NA	2858.8244	NA	NA	0.965730125	880.9106626	558.426469706	0.933636607	20564.406	0.59661554	1	0.866503185	0.906961267	161.8129010246	NA	703.4057866	120.1475844	NA	4883.3822	2024.5578	0.967574699	1001.058247	658.136135	0.885989011
16589.6836	0.846522579	NA	0.940683686	0.925331067	145.3363037602	NA	NA	NA	NA	NA	NA	0.973436557	172.8075391	496.254788352	0.968963377	21095.786	0.72192908	NA	0.892286296	0.905566287	163.890173481	858.8160819	NA	NA	4506.1024	NA	NA	0.972590798	1031.623621	605.97613337	0.939867424	22642.1018	0.588469682	1	0.87737479	0.894614255	169.7905162018	NA	815.4361517	-43.3799302	NA	6052.4182	1546.3158	0.970192979	988.2436908	695.34647101	0.884575462
15606.6306	0.359542896	NA	0.907122796	0.926920274	140.9644609068	NA	NA	NA	NA	NA	NA	0.974036469	365.6579471	738.557225612	0.725185185	23715.4894	0.879011142	NA	0.93150688	0.89462011	173.7685210958	17.1218977	NA	NA	8108.8588	NA	NA	0.962403147	382.7798448	582.269159416	0.981094746	37249.738	0.748050377	0	0.932146169	0.836244596	217.7793366174	NA	-88.3680107	-105.4899084	NA	21643.1074	13534.2486	0.937892226	277.2899364	791.044873216	0.943345445
16281.4832	0.716811221	NA	0.926299808	0.926249032	143.9799578424	NA	NA	NA	NA	NA	NA	0.973390512	294.1559429	534.256134022	0.931873479	24640.0906	0.806007369	NA	0.940740103	0.890496817	177.1235098348	95.7728226	NA	NA	8358.6074	NA	NA	0.960204481	389.9287655	619.807141726	0.961833644	36643.9648	0.728830344	0	0.925312312	0.837579868	216.0012617124	NA	84.8093026	-10.96352	NA	20362.4816	12003.8742	0.94026763	378.9652455	794.86420087	0.940149966
15500.3546	0.729848881	NA	0.919917548	0.929744181	140.4836803122	NA	NA	NA	NA	NA	NA	0.973524211	343.4697701	516.605797686	0.92164297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22036.3286	0.637785013	1	0.883967073	0.901045992	167.5038059256	NA	700.2625999	NA	NA	6535.974	NA	0.965868769	1043.73237	658.927142052	0.908234779
