,spheroid ID,Experiment ID,drug concentration (uM),spheroIndex,Area (um2)_day0,Area (um2)_day1,Area (um2)_day2,Mean grey value_day0,Mean grey value_day1,Mean grey value_day2,Homogeneity_day0,Homogeneity_day1,Homogeneity_day2,Energy_day0,Energy_day1,Energy_day2,Correlation_day0,Correlation_day1,Correlation_day2,Solidity_day0,Solidity_day1,Solidity_day2,Circularity_day0,Circularity_day1,Circularity_day2,Equivalent Diameter (um)_day0,Equivalent Diameter (um)_day1,Equivalent Diameter (um)_day2,Perimeter (um)_day0,Perimeter (um)_day1,Perimeter (um)_day2,Growth1-0,Growth2-0,Growth2-1,Grey1-0,Grey2-0,Grey2-1,DCorrelation_1-0,DCorrelation_2-0,DCorrelation_2-1,viability score,2 classes,2 classes encoded,3 classes,3 classes encoded
120,"(1305_B, 2, 2.0)",1305,2.0,2,13332.3242,15218.723199999999,,786.3396208,838.448061,,0.967154357,0.970455485,,0.938480977,0.930707651,,0.893995078,0.90659731,,0.890980114,0.922680412,,0.595759104,0.6908156,,130.2890724364,139.2015811552,,530.3010915899999,526.154116984,,1886.3989999999994,,,52.10844020000002,,,0.012602231999999991,,,55.62801728,alive,0,middle,2
121,"(1305_B, 4, 2.0)",1305,2.0,4,19055.286799999998,21951.3078,20856.664999999997,477.3730416,912.2529402,788.3918774,0.95188879,0.951705546,0.962475105,0.908833415,0.897945171,0.905314062,0.886455136,0.885767971,0.90459451,0.643113343,0.675883508,0.845905172,0.207733348,0.303861323,0.485859593,155.7624623944,167.1803611462,162.9586777396,1073.642184484,952.790503456,734.466469706,2896.0210000000006,1801.3781999999992,-1094.6428000000014,434.8798986,311.0188358,-123.86106280000001,-0.0006871649999999896,0.018139373999999986,0.018826538999999975,43.53349708,dead,1,middle,2
122,"(1305_B, 5, 2.0)",1305,2.0,5,21563.4004,17036.0428,,563.8309942,549.9127187,,0.94304298,0.976172143,,0.899972534,0.923061831,,0.892541613,0.939985297,,0.728153598,0.910795455,,0.314990792,0.659940064,,165.6966327496,147.2785231534,,927.501512138,569.5568063679999,,-4527.357599999999,,,-13.918275499999936,,,0.047443683999999986,,,56.47497247,alive,0,middle,2
123,"(1305_B, 9, 2.0)",1305,2.0,9,14559.812,19645.118599999998,18752.4002,639.8251507,637.4540113,840.6001333,0.968356757,0.96326627,0.972185398,0.933114804,0.910857984,0.915856347,0.898239354,0.904261899,0.902009837,0.894255875,0.853219478,0.954041633,0.604846674,0.583997368,0.763037021,136.15479575019998,158.154803484,154.5195699208,549.9968057159999,650.1698324139999,555.725798664,5085.306599999998,4192.5882,-892.7183999999979,-2.3711393999999473,200.77498260000004,203.146122,0.00602254499999999,0.0037704830000000467,-0.0022520619999999436,63.21673583,alive,0,middle,2
124,"(1305_B, 10, 2.0)",1305,2.0,10,14597.0086,20909.803,18550.4758,673.9309236,742.6145238,965.9523951,0.968258737,0.958959646,0.966756369,0.932313883,0.902814664,0.915664609,0.887699269,0.881088194,0.895339135,0.802746932,0.706970895,0.84753581,0.46593067,0.341948698,0.541324183,136.3286051604,163.16613634819998,153.6853908518,627.445797034,876.5958802679999,656.226469706,6312.794400000001,3953.467200000001,-2359.3271999999997,68.6836002,292.02147149999996,223.33787129999996,-0.006611074999999911,0.007639865999999995,0.014250940999999906,68.84051834,alive,0,middle,2
125,"(1305_B, 11, 2.0)",1305,2.0,11,21212.689599999998,14984.916,16823.4908,417.1742147,634.9927213,898.3112884,0.951066987,0.973483223,0.970692824,0.902868848,0.931529243,0.923087211,0.922704124,0.903919017,0.888930735,0.760670732,0.889870622,0.876522702,0.369592131,0.63862073,0.553723726,164.3436498478,138.1281565216,146.3568712754,849.261512138,543.0134446379999,617.8974787139999,-6227.773599999999,-4389.198799999998,1838.5748000000003,217.81850659999998,481.1370737,263.3185671,-0.018785107000000023,-0.03377338900000004,-0.01498828200000002,70.3989159,alive,0,middle,2
126,"(1305_B, 12, 2.0)",1305,2.0,12,24082.1416,13613.9556,15532.237399999998,661.1275749,673.4824021,864.0567351,0.946467629,0.97768204,0.974828547,0.883282095,0.937665458,0.928901133,0.893237883,0.898201908,0.894440243,0.527590221,0.913694722,0.86351551,0.114192599,0.7087139,0.571301334,175.1066389518,131.657991131,140.6280870652,1627.9216773019998,491.31680799799994,584.506470358,-10468.186,-8549.9042,1918.2817999999988,12.354827199999932,202.92916019999996,190.57433300000002,0.0049640250000000385,0.001202360000000069,-0.0037616649999999696,63.21673583,alive,0,middle,2
127,"(1305_B, 13, 2.0)",1305,2.0,13,17620.5608,15606.630599999999,15447.2166,549.9805122,607.065951,889.4304336,0.962162922,0.974231551,0.975413237,0.918870857,0.928552784,0.92986824,0.92305881,0.904778098,0.905109666,0.748194946,0.902858899,0.927864666,0.397117752,0.632486441,0.696125171,149.7838269268,140.96446090679999,140.2426719352,746.715462328,556.844452994,528.0637816259999,-2013.9302000000007,-2173.3441999999995,-159.41399999999885,57.08543880000002,339.4499214,282.3644826,-0.018280712000000032,-0.017949144000000028,0.0003315680000000043,74.66757009,alive,0,middle,2
128,"(1305_B, 14, 2.0)",1305,2.0,14,18284.785799999998,13582.0728,13045.378999999999,539.5763681,665.5854342,1009.349898,0.955410171,0.975828694,0.978365378,0.914742327,0.937804008,0.940266319,0.89861292,0.898104756,0.858326084,0.672070313,0.9,0.928166352,0.32171299,0.656821806,0.695233996,152.5808387276,131.5037345162,128.8793715656,845.1145362279999,509.758149756,485.5878170059999,-4702.712999999998,-5239.406799999999,-536.6938000000009,126.00906610000004,469.7735299000001,343.76446380000004,-0.0005081640000000887,-0.04028683600000005,-0.03977867199999996,63.35224867,alive,0,middle,2
129,"(1305_B, 15, 2.0)",1305,2.0,15,12949.730599999999,14984.916,14559.812,457.4866148,745.360817,935.3703516,0.96800809,0.974030422,0.974610495,0.939913606,0.93109928,0.933270466,0.902895256,0.893362804,0.886429504,0.842087077,0.842545563,0.878205128,0.55122067,0.544643414,0.629325517,128.4060321492,138.1281565216,136.15479575019998,543.3410925679999,587.998150734,539.194116984,2035.1854000000003,1610.081400000001,-425.10399999999936,287.8742022,477.88373680000007,190.00953460000005,-0.009532451999999969,-0.016465752,-0.006933300000000031,61.99712035,alive,0,middle,2
130,"(1305_B, 16, 2.0)",1305,2.0,16,13810.5662,19182.818,16472.78,547.526531,646.3618176,1005.679184,0.966672903,0.965018977,0.969685748,0.936477853,0.910559642,0.924738686,0.903465802,0.907661905,0.881394257,0.891595197,0.746793546,0.908025776,0.635299875,0.309186393,0.63916001,132.605275248,156.2828284192,144.82332306979998,522.662436934,882.980167772,569.09344529,5372.2518,2662.2137999999995,-2710.0380000000005,98.83528660000002,458.152653,359.31736639999997,0.004196102999999951,-0.02207154500000008,-0.026267648000000032,49.42830524,dead,1,middle,2
131,"(1305_B, 17, 2.0)",1305,2.0,17,18189.1374,11132.411,14331.318599999999,613.2547887,554.9683494,1106.666526,0.95179135,0.981590365,0.968225898,0.912787357,0.948964315,0.931980875,0.887533189,0.908625173,0.87586183,0.632834165,0.935685574,0.698342828,0.195046385,0.751751284,0.288238391,152.18123741419998,119.05555811099998,135.0822030034,1082.5352102040001,431.382436282,790.445798012,-7056.7264,-3857.818800000001,3198.9075999999986,-58.286439299999984,493.4117373,551.6981766,0.021091984000000008,-0.011671359000000048,-0.032763343000000056,52.13856187,alive,0,middle,2
132,"(1305_B, 19, 2.0)",1305,2.0,19,14049.687199999998,12822.1994,19007.4626,659.9936982,762.1170925,833.7270517,0.965872475,0.975934658,0.965251263,0.934287347,0.940784266,0.911738146,0.898181654,0.884837985,0.900316899,0.75284738,0.889421305,0.772737092,0.397756718,0.636589613,0.383371597,133.7483358288,127.77218526360001,155.5668763798,666.2381504079999,503.10243693399997,789.3271427039999,-1227.487799999999,4957.7754,6185.263199999999,102.12339429999997,173.7333534999999,71.60995919999993,-0.013343669000000058,0.0021352449999999523,0.01547891400000001,54.57779283,alive,0,middle,2
133,"(1305_B, 20, 2.0)",1305,2.0,20,24193.731399999997,13151.654999999999,20798.2132,415.3562736,434.0491692,625.4853356,0.945267091,0.978610641,0.969130256,0.882248723,0.939963601,0.904383274,0.918162808,0.927301001,0.923523956,0.661580936,0.910931174,0.737794533,0.289392409,0.671977166,0.330671227,175.51186728599998,129.40327361459998,162.7301677788,1024.973865186,495.927142052,889.0368063679999,-11042.076399999998,-3395.5181999999986,7646.5581999999995,18.692895599999986,210.12906199999998,191.4361664,0.009138192999999961,0.005361147999999982,-0.003777044999999979,57.66070975,alive,0,middle,2
134,"(1305_B, 1, 5.0)",1305,5.0,1,22302.0186,,,722.6883128,,,0.956762988,,,0.898346347,,,0.914999192,,,0.806495004,,,0.457345573,,,168.51056942719998,,,782.8071417259999,,,,,,,,,,,,10.16346235,dead,1,dead,1
135,"(1305_B, 2, 5.0)",1305,5.0,2,14501.3602,22509.2568,30990.081599999998,734.5465611,1033.586672,967.2281939,0.969122453,0.957085438,0.942394797,0.932492467,0.897323985,0.85981673,0.891260225,0.900013969,0.919373717,0.755327982,0.833694155,0.800329354,0.403573396,0.44874375,0.392673117,135.88121746299998,169.29168873619997,198.63986856519998,671.9671417259999,793.937477736,995.865545888,8007.8966,16488.7214,8480.824799999999,299.04011089999995,232.6816328,-66.35847809999996,0.008753743999999952,0.028113492000000018,0.019359748000000065,25.0698738,dead,1,middle,2
136,"(1305_B, 4, 5.0)",1305,5.0,4,13799.9386,20606.9164,25378.708799999997,704.0875636,1033.024229,1057.955548,0.974039408,0.951135259,0.946820002,0.936700068,0.905451287,0.882549906,0.906974509,0.881931442,0.881836518,0.886953552,0.767920792,0.715720066,0.621890977,0.43792239,0.288613933,132.5542437622,161.98006313179997,179.7586594408,528.063780974,768.976134348,1051.189579312,6806.977799999999,11578.770199999997,4771.792399999998,328.93666540000015,353.86798439999995,24.931318999999803,-0.02504306700000003,-0.025137991000000026,-9.492399999999623e-05,27.10256627,dead,1,middle,2
137,"(1305_B, 5, 5.0)",1305,5.0,5,19639.804799999998,18353.8652,18975.5798,551.3416006,555.2551742,510.5521532,0.960794132,0.96233791,0.960011293,0.91020437,0.914396927,0.914499431,0.920075252,0.892257597,0.921994211,0.79500968,0.789846787,0.922739018,0.444736404,0.349478299,0.685230396,158.13341240719998,152.8687900614,155.436348979,744.941510508,812.378823406,589.907814724,-1285.9395999999979,-664.2249999999985,621.7145999999993,3.9135736000000634,-40.78944739999997,-44.703021000000035,-0.027817654999999997,0.0019189590000000534,0.02973661400000005,74.93859575,alive,0,middle,2
138,"(1305_B, 6, 5.0)",1305,5.0,6,18444.1998,16892.5702,20548.4646,655.938933,694.7654483,1174.220864,0.963895858,0.958207271,0.957095109,0.915642522,0.921374636,0.903663888,0.926053212,0.886820119,0.885380916,0.834375,0.72912844,0.666035136,0.463342237,0.376709779,0.263287776,153.24452537119998,146.6570434364,161.7501706702,707.267814724,750.670503456,990.328487396,-1551.6296000000002,2104.264800000001,3655.894400000001,38.82651529999998,518.2819309999999,479.4554156999999,-0.039233093,-0.040672296,-0.001439203,25.74743796,dead,1,middle,2
139,"(1305_B, 7, 5.0)",1305,5.0,7,13810.5662,14915.836599999999,14676.7156,649.2620228,916.1101437,1230.650958,0.969295658,0.966494135,0.970166143,0.934407255,0.930453671,0.932888463,0.889934069,0.882749218,0.889406718,0.648614924,0.764225429,0.887247029,0.293741829,0.415108289,0.640781408,132.605275248,137.8094082612,136.7003097736,768.648486744,671.9671427039999,536.4934449639999,1105.2703999999994,866.1494000000002,-239.12099999999919,266.8481209,581.3889352,314.54081429999997,-0.007184851000000103,-0.0005273510000000092,0.006657500000000094,33.50554756,dead,1,middle,2
140,"(1305_B, 8, 5.0)",1305,5.0,8,17636.5022,13183.537799999998,13443.913999999999,671.7555528,838.7984405,1198.775914,0.963865583,0.974608732,0.972889844,0.916792385,0.939186155,0.93852311,0.909797009,0.906657953,0.885935492,0.622468117,0.877919321,0.923694779,0.249519562,0.605382074,0.728288626,149.8515666624,129.56003113839998,130.8331874634,942.451175802,523.125798012,481.63277327,-4452.964400000001,-4192.5882,260.3762000000006,167.04288769999994,527.0203612,359.9774735000001,-0.0031390560000000844,-0.023861517000000054,-0.02072246099999997,24.98517828,dead,1,dead,1
141,"(1305_B, 9, 5.0)",1305,5.0,9,13741.486799999999,13034.7514,14070.9424,603.6871048,880.5928571,1141.040855,0.971001361,0.970837312,0.971957456,0.935343709,0.940202109,0.935637678,0.90593453,0.888959701,0.872517787,0.731541726,0.90784604,0.908404803,0.391431073,0.703809624,0.685956965,132.27321875479998,128.82686418,133.8494687876,664.1927726179999,482.423780648,507.71277326999996,-706.7353999999996,329.45560000000114,1036.1910000000007,276.9057522999999,537.3537501999999,260.4479979,-0.016974829000000025,-0.03341674299999997,-0.016441913999999946,28.89811129,dead,1,middle,2
142,"(1305_B, 10, 5.0)",1305,5.0,10,15043.367799999998,24092.7692,17025.4152,614.675244,928.2542213,1139.639849,0.971975138,0.950925743,0.967260951,0.931190245,0.887916656,0.922608424,0.917699506,0.895027997,0.87914922,0.876742025,0.650969131,0.886552297,0.563689726,0.264299729,0.627921252,138.39729322179997,175.14527252719998,147.232577561,579.1051259919999,1070.2862175819998,583.7154613499999,9049.4014,1982.0474000000013,-7067.353999999999,313.5789773,524.9646049999999,211.38562769999987,-0.022671509000000034,-0.0385502860000001,-0.015878777000000066,31.26958584,dead,1,middle,2
143,"(1305_B, 11, 5.0)",1305,5.0,11,11174.9214,19002.1488,18773.6554,647.7805994,889.0066374,975.8787294,0.977919099,0.961019599,0.968358916,0.948076431,0.91241423,0.913564836,0.900997235,0.896944168,0.912358212,0.855573637,0.775704989,0.772240437,0.587403443,0.403332881,0.400952298,119.2826552204,155.5451294088,154.6071164384,488.943780974,769.4394954259999,767.0664706839999,7827.2274,7598.734,-228.49339999999938,241.22603800000002,328.09812999999997,86.87209199999995,-0.004053066999999966,0.01136097700000005,0.015414044000000016,25.95070721,dead,1,middle,2
144,"(1305_B, 12, 5.0)",1305,5.0,12,10048.395799999998,16148.6382,33811.7094,598.6988436,888.3951986,683.4004815,0.978719799,0.964306062,0.932854598,0.952181806,0.92394523,0.847681213,0.8867521,0.886478285,0.929894193,0.7625,0.737621359,0.793589424,0.41287337,0.316974878,0.390267751,113.1106312064,143.3913691456,207.4859163486,553.025125014,800.1298311099999,1043.4152095519999,6100.242400000001,23763.3136,17663.0712,289.6963549999999,84.70163789999992,-204.9947171,-0.0002738150000000106,0.04314209299999994,0.04341590799999995,21.39408825,dead,1,dead,1
145,"(1305_B, 13, 5.0)",1305,5.0,13,11429.9838,20803.527,29369.3726,481.8055379,954.6724488,727.9646734,0.97668406,0.952920708,0.937908279,0.946791665,0.902873692,0.865605561,0.904722955,0.89564166,0.913993426,0.854588796,0.61440678,0.690012484,0.579853512,0.254731652,0.313369154,120.63626058659999,162.75095467979997,193.37592042,497.701091916,1013.052519842,1085.2358799419999,9373.543199999998,17939.3888,8565.8456,472.8669109,246.15913550000005,-226.70777539999995,-0.00908129499999999,0.009270471000000002,0.01835176599999999,30.2532396,dead,1,middle,2
146,"(1305_B, 14, 5.0)",1305,5.0,14,14081.57,17849.0542,25718.791999999998,544.6568611,977.8769274,962.6166521,0.97123032,0.964693155,0.947506054,0.934878357,0.917031687,0.881286492,0.910815582,0.89346305,0.893996209,0.831242158,0.764451525,0.724876442,0.484418238,0.349374036,0.292739477,133.9000066442,150.7518545216,180.95906446479998,604.39411731,801.24848707,1050.726217582,3767.484199999999,11637.221999999998,7869.737799999999,433.2200663,417.959791,-15.26027529999999,-0.017352531999999976,-0.016819373000000026,0.0005331589999999498,32.62471415,dead,1,middle,2
147,"(1305_B, 16, 5.0)",1305,5.0,16,12014.5018,16398.3868,14426.966999999999,394.2576188,1007.826928,1068.495522,0.973830751,0.958856698,0.970808686,0.94303066,0.919641851,0.933982143,0.903243053,0.860448157,0.879420069,0.727945911,0.541878841,0.864374403,0.365701904,0.151318986,0.64467356,123.6824110414,144.49593261459998,135.5322282364,642.531175802,1166.967561948,530.301092568,4383.885,2412.4651999999987,-1971.4198000000015,613.5693091999999,674.2379031999999,60.668593999999985,-0.04279489599999997,-0.023822983999999936,0.018971912000000035,29.03362412,dead,1,middle,2
148,"(1305_B, 18, 5.0)",1305,5.0,18,12753.119999999999,16063.6174,,676.7391001,806.7444963,,0.971626863,0.965058905,,0.940475269,0.925819982,,0.893348079,0.90742812,,0.839454355,0.795317022,,0.515377605,0.486961835,,127.42753509699999,143.01340112699998,,557.6354613499999,643.84176524,,3310.4974,,,130.00539620000006,,,0.014080040999999932,,,34.08147709,dead,1,middle,2
149,"(1305_B, 2, 10.0)",1305,10.0,2,17147.632599999997,29167.4482,30591.546599999998,604.1580062,807.59428,862.9254767,0.957840897,0.953548755,0.951847257,0.920673721,0.868145216,0.861725626,0.890992007,0.915545925,0.907119223,0.784204131,0.819498358,0.789387084,0.421068537,0.390733898,0.377422899,147.76008908199998,192.7100113366,197.35847301399997,715.369831436,968.531175802,1009.2331928399999,12019.815600000002,13443.914,1424.098399999999,203.43627379999998,258.76747049999994,55.331196699999964,0.024553917999999952,0.016127216,-0.008426701999999953,12.23003303,dead,1,dead,1
150,"(1305_B, 3, 10.0)",1305,10.0,3,16961.6496,31606.482399999997,37813.000799999994,367.4541508,505.3171911,734.9021817,0.961616508,0.945061297,0.933644141,0.921937,0.856048159,0.82599995,0.915914526,0.910536994,0.911647086,0.840442338,0.786044668,0.700255855,0.473156642,0.3304264,0.205673589,146.9566024892,200.60564116499998,219.41970723159997,671.1761340219999,1096.366216604,1519.974285734,14644.832799999996,20851.351199999994,6206.518399999997,137.86304030000002,367.44803090000005,229.58499060000003,-0.005377532000000018,-0.004267440000000011,0.001110092000000007,23.7655628,dead,1,dead,1
151,"(1305_B, 7, 10.0)",1305,10.0,7,22402.980799999998,14070.9424,16951.021999999997,378.8281366,1099.189953,1174.171567,0.947867501,0.977955008,0.971483887,0.896375225,0.935866996,0.922835455,0.916717697,0.875991329,0.877180841,0.710961214,0.923291492,0.905478286,0.333860182,0.722598467,0.653013842,168.8915660184,133.8494687876,146.910556228,918.280839466,494.67277229199993,571.13882308,-8332.038399999998,-5451.9588,2880.0795999999973,720.3618164000001,795.3434304000001,74.98161400000004,-0.04072636800000007,-0.03953685600000001,0.0011895120000000592,7.697128822,dead,1,dead,1
152,"(1305_B, 13, 10.0)",1305,10.0,13,16488.7214,19331.6044,20564.406,665.9005458,948.3530441,961.2049096,0.965931273,0.966361823,0.968025498,0.924201498,0.9109132,0.906815989,0.906228889,0.879412164,0.88456852,0.825265957,0.769133192,0.863453815,0.52181172,0.416147868,0.546930368,144.89338193679998,156.88774071839998,161.8129010246,630.146469706,764.038150408,687.3801677719999,2842.8830000000016,4075.6846000000005,1232.8015999999989,282.4524983,295.3043637999999,12.851865499999917,-0.026816724999999986,-0.021660369000000013,0.005156355999999973,2.838993817,dead,1,dead,1
153,"(1305_B, 14, 10.0)",1305,10.0,14,20038.339799999998,26271.4272,29061.172199999997,642.3734075,869.2484132,826.9706385,0.956041714,0.954226408,0.959080111,0.907897046,0.879110639,0.867211801,0.903225568,0.893072059,0.904425591,0.739121913,0.7362621,0.716963818,0.427445819,0.309809267,0.295103299,159.729792614,182.89291951299998,192.35860693899997,767.5298304579999,1032.2848728899999,1112.43453688,6233.0874,9022.8324,2789.744999999999,226.87500569999997,184.59723099999997,-42.27777470000001,-0.010153509000000005,0.0012000229999999945,0.011353532,58.50766494,alive,0,middle,2
154,"(1305_B, 15, 10.0)",1305,10.0,15,10749.8174,23572.016799999998,21765.3248,357.2138662,498.7390093,587.5930074,0.972403748,0.958062589,0.960226655,0.949339895,0.891895196,0.900482632,0.90446728,0.919041903,0.918199241,0.801188119,0.779887482,0.774730471,0.434931324,0.400878665,0.445438972,116.9918484934,173.24209632839998,166.4706347614,557.30781342,859.600839466,783.5981507339999,12822.199399999998,11015.507399999999,-1806.691999999999,141.52514310000004,230.37914120000005,88.85399810000001,0.014574623000000009,0.01373196100000007,-0.0008426619999999385,4.488862539,dead,1,dead,1
155,"(1305_B, 2, 20.0)",1305,20.0,2,23949.296599999998,34082.7132,20723.82,419.6170645,507.471748,1172.437108,0.952628111,0.933376352,0.958084523,0.88712608,0.842229704,0.904614038,0.911522465,0.926005444,0.886030081,0.667209474,0.685476114,0.833155309,0.208322714,0.202062231,0.387907202,174.6229981962,208.3157656812,162.438872011,1201.940587994,1455.8929407159999,819.362184484,10133.4166,-3225.476599999998,-13358.893199999999,87.85468349999996,752.8200435000001,664.9653600000001,0.014482978999999951,-0.02549238399999998,-0.03997536299999993,6.599474888,dead,1,dead,1
156,"(1305_B, 3, 20.0)",1305,20.0,3,15633.199599999998,22557.081,23710.1756,636.7851944,1253.929653,1233.432533,0.970397967,0.957316859,0.958039804,0.928488388,0.897507952,0.893092883,0.912251392,0.892564867,0.896055044,0.855481245,0.852409639,0.871144084,0.569102589,0.518475978,0.566254505,141.0844000558,169.47143578,173.7490523432,587.534789982,739.4044529939999,725.381511486,6923.8814,8076.976000000001,1153.0946000000004,617.1444585999999,596.6473385999999,-20.497119999999995,-0.01968652500000001,-0.016196348000000027,0.003490176999999983,12.00982468,dead,1,dead,1
157,"(1305_B, 4, 20.0)",1305,20.0,4,18231.6478,,25479.671,692.3059869,,1180.497458,0.961875252,,0.956758105,0.916567249,,0.885072861,0.899453048,,0.886882614,0.853907417,,0.8452318,0.516659069,,0.498157963,152.3589673982,,180.1158646498,665.9105031299999,,801.7118471699999,,7248.0232,,,488.19147110000006,,,-0.01257043400000002,,15.70254934,dead,1,dead,1
158,"(1305_B, 5, 20.0)",1305,20.0,5,18518.592999999997,20118.0468,23614.527199999997,679.7211431,1251.49115,1199.334443,0.964539447,0.962097505,0.955854653,0.911418586,0.909355324,0.893814566,0.874957354,0.876969641,0.882118461,0.634212921,0.896306818,0.881746032,0.199573752,0.654049268,0.587413304,153.5532641276,160.0471578846,173.3982406462,1079.834538184,621.7168060419999,710.7594951,1599.453800000003,5095.9342,3496.4803999999967,571.7700069000001,519.6132999,-52.1567070000001,0.0020122870000000015,0.007161107000000055,0.005148820000000054,8.937071229,dead,1,dead,1
159,"(1305_B, 6, 20.0)",1305,20.0,6,29321.5484,20771.6442,29613.807399999998,518.4906634,1044.102901,1003.250595,0.938905148,0.960315919,0.929458078,0.862239431,0.906159082,0.863818701,0.898690922,0.89816072,0.880672039,0.603389831,0.897176957,0.733868844,0.189779429,0.597120177,0.271120134,193.21841250939997,162.6261934692,194.17896551099997,1393.393611432,661.16445332,1171.577898284,-8549.9042,292.2589999999982,8842.163199999999,525.6122376,484.75993159999996,-40.852306,-0.0005302019999999796,-0.018018882999999986,-0.017488681000000006,7.249936478,dead,1,dead,1
160,"(1305_B, 7, 20.0)",1305,20.0,7,20458.129999999997,19336.9182,24533.814599999998,692.3332593,1174.846776,1105.741116,0.954876485,0.955028571,0.949396974,0.902344637,0.910124838,0.886903477,0.886003293,0.883710512,0.889904515,0.618473896,0.73783455,0.712609971,0.202104037,0.351363375,0.288875359,161.3942381978,156.909301576,176.74111838739998,1127.8475622739998,831.6111751499999,1033.075881572,-1121.2117999999973,4075.6846000000005,5196.896399999998,482.5135167000001,413.4078566999999,-69.10566000000017,-0.002292781000000077,0.003901221999999982,0.006194003000000059,5.481494029,dead,1,dead,1
161,"(1305_B, 8, 20.0)",1305,20.0,8,16005.165599999998,15856.3792,,636.0834116,1154.391528,,0.965657495,0.965248734,,0.925878532,0.927427339,,0.905946869,0.880550784,,0.811422414,0.880495721,,0.46592519,0.607067355,,142.7529676162,142.0878919192,,657.0174777359999,572.9127719659999,,-148.78639999999905,,,518.3081164000001,,,-0.025396085000000013,,,6.599474888,dead,1,dead,1
162,"(1305_B, 9, 20.0)",1305,20.0,9,12785.002799999998,19990.5156,19857.670599999998,624.3225917,1089.438085,800.281438,0.976372524,0.969862565,0.961822166,0.941397356,0.907928011,0.909093391,0.914198424,0.883830476,0.892827933,0.9264536,0.764789591,0.807301793,0.726761671,0.377694173,0.441515596,127.58672008199999,159.539070389,159.00808618559998,470.17478900399993,815.542855852,751.789158438,7205.5128,7072.667799999999,-132.84500000000116,465.1154933,175.9588463,-289.156647,-0.030367947999999978,-0.02137049099999999,0.008997456999999986,5.827051749,dead,1,dead,1
163,"(1305_B, 10, 20.0)",1305,20.0,10,12354.585,18933.0694,20383.7368,665.5069958,974.3242798,1024.463675,0.97568922,0.96133604,0.960337861,0.942637363,0.912544328,0.908015639,0.897738287,0.885731086,0.901407205,0.839350181,0.799416648,0.895215869,0.556756459,0.411319578,0.603267611,125.42067684759999,155.262141751,161.10052690039998,528.063780648,760.5464690539999,651.6161340219999,6578.484400000001,8029.1518,1450.6673999999985,308.817284,358.95667919999994,50.13939519999997,-0.012007201000000078,0.003668918000000021,0.0156761190000001,9.672228339,dead,1,dead,1
164,"(1305_B, 11, 20.0)",1305,20.0,11,12306.7608,19831.101599999998,17482.402,534.9320366,735.9915632,1086.162825,0.975814956,0.960572164,0.968085614,0.942991443,0.908318931,0.920652341,0.913116936,0.877970295,0.877760584,0.839434578,0.748946418,0.906086478,0.56441364,0.375108381,0.678334335,125.17769176959999,158.90167642779997,149.19546092059997,523.45344366,815.079495752,569.0934449639999,7524.340799999998,5175.641199999998,-2348.6996,201.05952660000003,551.2307884000002,350.17126180000014,-0.03514664099999998,-0.03535635199999998,-0.0002097110000000013,14.44905564,dead,1,dead,1
165,"(1305_B, 12, 20.0)",1305,20.0,12,29326.8622,16876.6288,27158.8318,467.4769076,967.5567066,990.245785,0.946015251,0.968788951,0.946335396,0.86575368,0.922727344,0.876550653,0.920846693,0.892142852,0.908718806,0.759983476,0.840656432,0.791666667,0.331188274,0.495358263,0.375581161,193.23591972,146.58782750759997,185.9561739816,1054.873192188,654.3168060419999,953.253864534,-12450.233400000001,-2168.0303999999996,10282.203000000001,500.079799,522.7688774,22.68907839999997,-0.028703841000000008,-0.012127887000000004,0.016575954000000004,18.20953672,dead,1,dead,1
166,"(1305_B, 14, 20.0)",1305,20.0,14,23959.924199999998,16557.800799999997,17604.6194,439.3577368,1003.37941,1209.182077,0.951061136,0.968365007,0.969465138,0.889825564,0.924493453,0.919395779,0.91538453,0.883671743,0.88358598,0.720863309,0.885227273,0.854086105,0.333553855,0.619735546,0.519755496,174.66173873219998,145.19657967119997,149.71605654719997,950.0898314359998,579.43277327,652.407142378,-7402.1234,-6355.304799999998,1046.8186000000023,564.0216732,769.8243401999999,205.80266699999993,-0.03171278700000002,-0.03179854999999998,-8.576299999996095e-05,17.7013636,dead,1,dead,1
167,"(1305_B, 18, 20.0)",1305,20.0,18,17918.133599999997,11669.1048,15766.0446,604.4361611,1262.330295,1609.896593,0.959569754,0.974743817,0.97951636,0.90904798,0.945795089,0.927425699,0.898651663,0.837136421,0.847020126,0.826470588,0.862529458,0.822795341,0.463146032,0.601974154,0.498941468,151.04329268619998,121.89161447539999,141.6825728592,697.256134022,493.554117636,630.1464693799999,-6249.028799999998,-2152.088999999998,4096.9398,657.8941338999999,1005.4604318999999,347.56629799999996,-0.061515242000000026,-0.051631537000000005,0.00988370500000002,33.16676548,dead,1,middle,2
168,"(1305_B, 19, 20.0)",1305,20.0,19,12343.9574,13677.7212,14655.460399999998,586.4980013,1183.880177,1164.888521,0.975033296,0.969930345,0.97231073,0.942551472,0.936590076,0.933073517,0.88846067,0.858256778,0.857800454,0.820848057,0.834359806,0.92364367,0.552959365,0.552742483,0.699489829,125.36672084839999,131.9659634614,136.6012874366,529.6457970339999,557.635460372,513.1141169839999,1333.7638000000006,2311.502999999999,977.7391999999982,597.3821757,578.3905197,-18.99165599999992,-0.030203891999999954,-0.030660215999999907,-0.00045632399999995243,10.57000085,dead,1,dead,1
