Experiment ID,spheroid ID,day,drug concentration (uM),spheroIndex,multiple,Area (pix2),Perimeter (pix),Solidity,Equivalent Diameter (pix),Circularity,Mean grey value,Homogeneity,Energy,Correlation,viability score
1803,"(1803, 15, 20.0)",0,20.0,15,False,1365.5,170.9533175,0.85157468,41.69662574,0.587146535,300.2180978,0.971903246,0.933466296,0.927555363,5.039602423
1803,"(1803, 16, 20.0)",0,20.0,16,False,1038.5,138.325901,0.905405405,36.3628831,0.68203922,210.8689172,0.978174454,0.948701928,0.920785021,1.25795931
1803,"(1803, 17, 20.0)",0,20.0,17,False,1142.5,183.6396089,0.756121774,38.14021735,0.425729118,321.9004026,0.976273149,0.942517099,0.902012231,2.065538127
1803,"(1803, 19, 20.0)",0,20.0,19,False,1129.0,174.7106768,0.79844413,37.91421166,0.46479871,298.3711528,0.977439619,0.943998864,0.914868465,3.522286069
1803,"(1803, 20, 20.0)",0,20.0,20,False,1008.0,129.740114,0.929032258,35.82492793,0.752526583,233.2087471,0.980628204,0.950691885,0.922064167,2.104364032
1803,"(1803, 1, 50.0)",0,50.0,1,False,1871.0,196.0243847,0.866203704,48.80810576,0.611876048,377.6309568,0.96227475,0.910111826,0.922889789,9.263860848
1803,"(1803, 2, 50.0)",0,50.0,2,False,1723.5,167.6396093,0.9313699,46.84472601,0.770668967,337.7383606,0.970278051,0.917534084,0.927317142,5.753999068
1803,"(1803, 3, 50.0)",0,50.0,3,False,2145.0,321.9655104,0.693837943,52.25991603,0.260027007,172.1312072,0.960032923,0.893858694,0.929439224,6.507221618
1803,"(1803, 4, 50.0)",0,50.0,4,True,1406.0,150.2253952,0.953220339,42.31045734,0.782903932,399.5058546,0.975911006,0.932353787,0.931156541,5.746233887
1803,"(1803, 4, 50.0)",0,50.0,4,True,673.5,125.4974738,0.851453856,29.2835591,0.537375047,57.18905582,0.987274519,0.965452469,0.905415448,5.746233887
1803,"(1803, 5, 50.0)",0,50.0,5,False,1772.0,170.2253953,0.943054816,47.49926813,0.768466392,120.903627,0.96984014,0.915244083,0.942613828,6.740177046
1803,"(1803, 6, 50.0)",0,50.0,6,False,1626.0,153.5391035,0.972778941,45.50041208,0.866747114,318.5183642,0.967077723,0.922258087,0.918413735,4.628047834
1803,"(1803, 7, 50.0)",0,50.0,7,False,1561.0,152.2253952,0.968963377,44.58168827,0.846522579,172.8075391,0.973436557,0.925331067,0.940683686,3.714862556
1803,"(1803, 8, 50.0)",0,50.0,8,False,1556.5,176.8111818,0.898412698,44.51738258,0.625661649,270.0191224,0.972239913,0.924730405,0.936926421,6.390743904
1803,"(1803, 9, 50.0)",0,50.0,9,False,1574.0,158.3675311,0.949909475,44.76694141,0.788646354,270.159619,0.969699233,0.924449397,0.935580698,1.941295232
1803,"(1803, 10, 50.0)",0,50.0,10,False,1346.0,169.1959581,0.86503856,41.39783119,0.590846892,324.6596232,0.971130803,0.934286398,0.915594338,4.317440596
1803,"(1803, 11, 50.0)",0,50.0,11,True,1069.0,149.7401143,0.884933775,36.89299491,0.599116456,192.5761828,0.980757123,0.947376498,0.921836954,1.907128436
1803,"(1803, 11, 50.0)",0,50.0,11,True,786.0,114.9116874,0.923619271,31.63489027,0.748004148,385.2073425,0.984173197,0.961034418,0.903050481,1.907128436
1803,"(1803, 12, 50.0)",0,50.0,12,False,1245.0,137.3969685,0.959167951,39.81435964,0.82875262,98.06304743,0.977091772,0.939898406,0.935763664,3.478801056
1803,"(1803, 13, 50.0)",0,50.0,13,False,1263.0,133.8822501,0.979069767,40.10114144,0.885456457,265.4502553,0.97648554,0.939114436,0.916975513,3.253610809
1803,"(1803, 14, 50.0)",0,50.0,14,False,1174.0,130.2253956,0.977518734,38.66242653,0.869934572,247.0421959,0.9771148,0.943229136,0.928035468,3.874825283
1803,"(1803, 15, 50.0)",0,50.0,15,False,916.0,129.2548332,0.89409468,34.15095054,0.688988153,352.2144154,0.981355237,0.954697811,0.912902623,3.901226899
1803,"(1803, 17, 50.0)",0,50.0,17,False,878.0,112.9116875,0.972314507,33.4350762,0.865419315,236.3418776,0.98153193,0.956956482,0.919133889,1.230004659
1803,"(1803, 18, 50.0)",0,50.0,18,False,980.5,133.9827543,0.904937702,35.33286535,0.686372159,256.3412974,0.980299392,0.951834654,0.915100139,0.729927007
1803,"(1803, 19, 50.0)",0,50.0,19,False,1150.5,169.7817448,0.8125,38.2735169,0.501550309,329.9763025,0.977732305,0.942845876,0.90621337,1.653983538
1803,"(1803, 3, 0.0)",1,0.0,3,False,2695.5,206.2670263,0.956359766,58.5834208,0.796140258,446.6531769,0.954365457,0.868918903,0.935647881,99.92234819
1803,"(1803, 5, 0.0)",1,0.0,5,False,2518.0,196.5096658,0.961435662,56.62170232,0.819403388,334.2904658,0.955883304,0.881380489,0.938138023,93.86550707
1803,"(1803, 6, 0.0)",1,0.0,6,False,2770.5,204.0660151,0.973642594,59.39284602,0.836039219,385.6263593,0.953171011,0.869951351,0.927223459,104.1466066
1803,"(1803, 7, 0.0)",1,0.0,7,False,2417.0,185.6812398,0.983920212,55.47449846,0.880948377,256.9977043,0.959044228,0.886286916,0.936060359,94.20717503
1803,"(1803, 9, 0.0)",1,0.0,9,False,2425.0,195.6812385,0.959635932,55.56622982,0.795835357,402.0686535,0.955683337,0.885548244,0.93164148,78.11772014
1803,"(1803, 10, 0.0)",1,0.0,10,False,2599.0,193.6812392,0.981680831,57.52520819,0.870644845,332.2774279,0.953788069,0.877752513,0.934964397,90.72837397
1803,"(1803, 11, 0.0)",1,0.0,11,False,2525.0,195.681239,0.963740458,56.70035141,0.828653306,300.5692934,0.963947243,0.881319633,0.948111158,76.00559093
1803,"(1803, 12, 0.0)",1,0.0,12,False,2895.5,210.6101714,0.965005832,60.71791418,0.82030385,397.0663976,0.950738561,0.864100522,0.930618988,125.236838
1803,"(1803, 13, 0.0)",1,0.0,13,False,2703.5,209.5807338,0.941330084,58.67029154,0.773452281,325.551995,0.958078393,0.872897977,0.94256564,90.91473831
1803,"(1803, 14, 0.0)",1,0.0,14,False,2405.5,189.9238795,0.970350948,55.34236826,0.838023273,295.6973435,0.964551215,0.886776207,0.943484287,125.3300202
1803,"(1803, 15, 0.0)",1,0.0,15,False,2475.0,191.8233753,0.973642801,56.13615478,0.845243832,371.13243,0.962180903,0.883346462,0.939237341,110.5451157
1803,"(1803, 19, 0.0)",1,0.0,19,False,2179.5,180.9533174,0.968236339,52.67851163,0.836437776,205.3650777,0.962534976,0.896876067,0.943107852,110.9799658
1803,"(1803, 3, 0.1)",1,0.1,3,False,2868.5,228.7523066,0.93375651,60.4341595,0.688864421,477.6700478,0.951353234,0.864893942,0.930250699,81.44121758
1803,"(1803, 4, 0.1)",1,0.1,4,False,2544.5,219.92388,0.926451848,56.91887228,0.661100585,386.1758992,0.962764152,0.879799033,0.941432458,103.1526635
1803,"(1803, 5, 0.1)",1,0.1,5,False,2602.0,197.681239,0.971802054,57.558399,0.836731747,370.7566071,0.958326368,0.877629208,0.939339933,76.81316975
1803,"(1803, 6, 0.1)",1,0.1,6,False,2534.0,191.3380936,0.979891725,56.80131166,0.869788356,334.8418643,0.957489034,0.88092599,0.93746474,73.89346172
1803,"(1803, 7, 0.1)",1,0.1,7,False,2560.5,194.9533169,0.969152157,57.09754683,0.846590492,375.0729635,0.952390945,0.879396508,0.936875593,76.06771238
1803,"(1803, 8, 0.1)",1,0.1,8,False,2231.5,178.6101716,0.981094746,53.30322733,0.879011142,382.7798448,0.962403147,0.89462011,0.93150688,72.12300047
1803,"(1803, 10, 0.1)",1,0.1,10,False,2299.0,182.3675311,0.977050574,54.10339835,0.86866795,395.6125154,0.965997476,0.891607981,0.938949524,76.47150179
1803,"(1803, 11, 0.1)",1,0.1,11,False,2174.5,208.2670259,0.894303928,52.61805194,0.629982152,452.4248103,0.959786579,0.896343655,0.922733739,67.99192421
1803,"(1803, 12, 0.1)",1,0.1,12,False,2449.5,204.9533178,0.931014823,55.84621979,0.732786402,405.7132922,0.956928267,0.884091042,0.928452202,73.2101258
1803,"(1803, 13, 0.1)",1,0.1,13,False,2294.0,182.8528119,0.97741798,54.04453271,0.862184063,399.3657123,0.96063117,0.891678657,0.933639901,75.4464979
1803,"(1803, 14, 0.1)",1,0.1,14,False,2204.5,180.6101718,0.974364641,52.97977516,0.84925,311.1050212,0.964107072,0.895819878,0.942969922,75.38437646
1803,"(1803, 15, 0.1)",1,0.1,15,False,2146.0,185.1959577,0.958891868,52.27209641,0.786278817,371.167821,0.967428986,0.898212125,0.932065803,77.80711291
1803,"(1803, 16, 0.1)",1,0.1,16,False,2052.0,179.8822495,0.953088713,51.11445535,0.79691243,334.5613843,0.963222772,0.902436028,0.930925466,83.64652896
1803,"(1803, 17, 0.1)",1,0.1,17,False,1685.5,163.2964634,0.953067571,46.32542771,0.794300915,363.428208,0.967675984,0.919394798,0.920388615,86.87684423
1803,"(1803, 18, 0.1)",1,0.1,18,False,1757.5,164.2670257,0.963805868,47.30452938,0.8184731,341.2400663,0.976056115,0.916442431,0.945670223,82.27985712
1803,"(1803, 19, 0.1)",1,0.1,19,False,1679.5,172.1248904,0.930470914,46.24290016,0.71236491,348.5999258,0.967690468,0.919255186,0.925556608,76.19195527
1803,"(1803, 20, 0.1)",1,0.1,20,False,1884.5,165.7817447,0.974405377,48.9838741,0.861653376,381.0032874,0.970669438,0.910479713,0.941324737,109.3648082
1803,"(1803, 3, 1.0)",1,1.0,3,False,2124.0,176.852813,0.974759064,52.00346905,0.853376015,350.0739831,0.965328623,0.899505116,0.93938849,66.99798105
